iter	RMSE
1376	55877.73803
1377	55874.35157
1378	55873.37545
1379	55870.34188
1380	55869.11074
1381	55865.03864
1382	55864.77653
1383	55863.33674
1384	55858.86791
1385	55854.61433
1386	55851.15662
1387	55845.22159
1388	55840.83337
1389	55837.61874
1390	55835.78084
1391	55833.87843
1392	55832.57277
1393	55831.95531
1394	55829.03188
1395	55825.87845
1396	55820.52336
1397	55816.40521
1398	55809.91999
1399	55805.88062
1400	55805.12619
1401	55802.64467
1402	55799.56045
1403	55794.43493
1404	55793.47581
1405	55793.20991
1406	55791.88933
1407	55789.18497
1408	55787.91865
1409	55786.66144
1410	55783.48887
1411	55781.7125
1412	55778.53107
1413	55773.56628
1414	55771.79039
1415	55766.40243
1416	55764.87669
1417	55760.07806
1418	55754.41189
1419	55751.62074
1420	55745.37543
1421	55743.40036
1422	55740.51717
1423	55734.70597
1424	55732.32985
1425	55729.84198
1426	55728.79276
1427	55728.37821
1428	55724.26011
1429	55723.43397
1430	55721.03145
1431	55718.63661
1432	55713.00298
1433	55710.59147
1434	55708.43035
1435	55707.72538
1436	55706.63037
1437	55704.19425
1438	55703.70057
1439	55699.9169
1440	55699.00211
1441	55694.23209
1442	55692.37179
1443	55690.40344
1444	55688.08213
1445	55685.32794
1446	55681.40766
1447	55675.60571
1448	55673.79892
1449	55668.85768
1450	55664.36695
1451	55659.59849
1452	55659.20536
1453	55656.86508
1454	55656.17949
1455	55653.76663
1456	55651.15329
1457	55648.38753
1458	55647.17098
1459	55646.92248
1460	55645.53767
1461	55642.99788
1462	55638.78653
1463	55638.26097
1464	55636.81721
1465	55633.53156
1466	55629.15117
1467	55623.66764
1468	55618.5183
1469	55616.59933
1470	55614.60047
1471	55612.15548
1472	55610.25132
1473	55605.36097
1474	55602.50708
1475	55601.16544
1476	55598.38438
1477	55597.84253
1478	55597.04123
1479	55596.42631
1480	55592.78841
1481	55588.08728
1482	55583.06245
1483	55579.138
1484	55575.87827
1485	55575.37242
1486	55573.335
1487	55572.60009
1488	55567.8701
1489	55566.28787
1490	55561.03807
1491	55558.76839
1492	55557.60421
1493	55555.96412
1494	55553.48101
1495	55550.48645
1496	55547.06765
1497	55543.44017
1498	55537.51513
1499	55530.92571
1500	55525.66586
1501	55525.48019
1502	55525.21751
1503	55521.61099
1504	55519.0256
1505	55517.60925
1506	55516.03948
1507	55510.95489
1508	55508.35631
1509	55505.2549
1510	55500.41251
1511	55499.35997
1512	55495.69875
1513	55494.64427
1514	55492.98713
1515	55490.58376
1516	55490.07975
1517	55487.29278
1518	55480.94062
1519	55479.55068
1520	55478.27248
1521	55477.45714
1522	55475.37185
1523	55472.37371
1524	55471.25301
1525	55468.53464
1526	55465.24836
1527	55458.52039
1528	55457.36257
1529	55454.76812
1530	55454.27792
1531	55452.24187
1532	55448.32395
1533	55441.94843
1534	55437.17222
1535	55435.20443
1536	55427.43439
1537	55422.12935
1538	55421.08134
1539	55420.60121
1540	55418.48817
1541	55418.42156
1542	55416.7039
1543	55415.62716
1544	55410.50408
1545	55407.89093
1546	55404.02023
1547	55400.9279
1548	55397.76568
1549	55395.07
1550	55394.6465
1551	55390.69613
1552	55390.23674
1553	55385.92297
1554	55383.3158
1555	55381.99971
1556	55376.43439
1557	55374.48619
1558	55374.11328
1559	55370.55643
1560	55369.31316
1561	55367.09235
1562	55363.12328
1563	55361.22772
1564	55356.77737
1565	55354.33688
1566	55351.08437
1567	55349.61921
1568	55348.26112
1569	55344.57054
1570	55342.44184
1571	55334.01578
1572	55331.38952
1573	55328.1719
1574	55322.21523
1575	55320.69352
1576	55318.42266
1577	55314.27182
1578	55313.2991
1579	55312.51734
1580	55312.26019
1581	55310.19379
1582	55308.35793
1583	55303.27502
1584	55300.36431
1585	55296.97522
1586	55296.91478
1587	55296.68329
1588	55291.0174
1589	55290.96112
1590	55287.36673
1591	55284.5249
1592	55279.05292
1593	55276.15026
1594	55276.08666
1595	55273.81082
1596	55271.91565
1597	55271.54304
1598	55268.30677
1599	55262.16451
1600	55256.58884
1601	55254.38158
1602	55252.16708
1603	55248.50901
1604	55246.7418
1605	55246.10242
1606	55243.18728
1607	55238.31812
1608	55235.51817
1609	55232.79652
1610	55230.93315
1611	55228.35544
1612	55226.06713
1613	55225.72395
1614	55223.88194
1615	55222.84688
1616	55219.52586
1617	55217.77425
1618	55217.46256
1619	55214.37084
1620	55210.90869
1621	55209.44267
1622	55205.01488
1623	55204.32013
1624	55200.01092
1625	55196.97711
1626	55194.57836
1627	55191.70306
1628	55187.357
1629	55186.29604
1630	55184.82318
1631	55182.01841
1632	55177.58032
1633	55176.59481
1634	55174.9729
1635	55173.29512
1636	55170.12924
1637	55164.50038
1638	55161.46102
1639	55160.19556
1640	55153.43001
1641	55152.51289
1642	55150.70886
1643	55147.60613
1644	55146.44769
1645	55143.87636
1646	55142.32577
1647	55141.20167
1648	55138.61949
1649	55137.33299
1650	55136.01198
1651	55131.55776
1652	55131.111
1653	55130.60473
1654	55128.73281
1655	55128.37347
1656	55124.98888
1657	55122.14716
1658	55120.8824
1659	55117.42311
1660	55110.05496
1661	55106.72497
1662	55106.22061
1663	55104.58771
